admin_level,admin_code,admin_name,avg_download_mbps,avg_upload_mbps,median_download_mbps,median_upload_mbps,num_tiles,avg_latency_ms,median_latency_ms,num_tests,num_devices,year,quarter,date
ADM1,DZ-07,Biskra,14.17353494623656,10.045037634408601,11.1645,8.494,372,45.403225806451616,35.0,2482,968,2021,3,2021-Q3
ADM1,DZ-07,Biskra,16.067146835443037,10.188437974683543,11.195,8.304,395,48.51392405063291,37.0,2844,1184,2021,4,2021-Q4
ADM1,DZ-07,Biskra,14.689303738317756,10.917523364485982,10.1935,9.6205,428,37.228971962616825,32.0,2845,1145,2022,1,2022-Q1
ADM1,DZ-07,Biskra,14.315952380952382,11.436679197994987,8.643,10.541,399,46.32330827067669,34.0,2268,994,2022,2,2022-Q2
ADM1,DZ-07,Biskra,19.924151898734177,13.114468354430379,12.011,11.686,395,49.89620253164557,35.0,2206,1003,2022,3,2022-Q3
ADM1,DZ-07,Biskra,20.474177829099308,12.228995381062356,12.752,11.051,433,55.660508083140876,38.0,3073,1198,2022,4,2022-Q4
ADM1,DZ-07,Biskra,19.93948873873874,11.798891891891891,11.98,10.24,444,49.247747747747745,39.0,2416,1043,2023,1,2023-Q1
ADM1,DZ-07,Biskra,20.960477211796245,11.385171581769436,14.32,10.111,373,45.40482573726541,38.0,2114,914,2023,2,2023-Q2
ADM1,DZ-07,Biskra,37.76614438502674,15.27363101604278,27.6405,13.146,374,49.596256684491976,38.5,2038,879,2023,3,2023-Q3
ADM1,DZ-07,Biskra,30.29415366972477,14.513220183486238,21.049,12.7555,436,53.33715596330275,42.0,2653,1038,2023,4,2023-Q4
ADM1,DZ-07,Biskra,29.150531553398057,13.171691747572815,19.0735,12.352,412,46.77427184466019,39.0,2370,1033,2024,1,2024-Q1
ADM1,DZ-07,Biskra,30.455869249394674,12.44285956416465,22.707,10.56,413,43.067796610169495,36.0,1921,953,2024,2,2024-Q2
ADM1,DZ-07,Biskra,33.133133689839575,12.149708556149733,24.9975,10.02,374,47.37700534759358,40.5,1635,778,2024,3,2024-Q3
ADM1,DZ-07,Biskra,32.844367117117116,11.988605855855855,22.8005,9.55,444,80.18243243243244,47.0,2364,1071,2024,4,2024-Q4
ADM1,DZ-07,Biskra,36.525217948717945,12.396938461538463,25.7085,10.127,390,50.43846153846154,39.5,1865,887,2025,1,2025-Q1
ADM1,DZ-07,Biskra,39.891924170616115,13.955767772511848,27.8875,12.1135,422,44.77251184834123,35.0,1853,951,2025,2,2025-Q2
ADM1,DZ-09,Blida,7.856919413919414,5.689441391941392,5.876,4.669,546,49.31684981684982,33.0,5229,1683,2019,1,2019-Q1
ADM1,DZ-09,Blida,8.898151515151516,6.667071428571428,6.85,5.8035,462,43.46320346320346,36.0,3279,1243,2019,2,2019-Q2
ADM1,DZ-09,Blida,10.428548000000001,6.673801999999999,8.506,5.8895,500,47.1,38.0,3290,1383,2019,3,2019-Q3
ADM1,DZ-09,Blida,10.732815573770491,6.587272540983607,8.5235,5.815,488,77.32172131147541,45.0,4155,1632,2019,4,2019-Q4
ADM1,DZ-09,Blida,12.62625478927203,8.339176245210728,10.239,6.235,522,41.0,33.0,4685,1791,2020,1,2020-Q1
ADM1,DZ-09,Blida,13.569186974789917,7.075189075630252,10.064,5.4295,476,38.357142857142854,28.0,4038,1211,2020,2,2020-Q2
ADM1,DZ-09,Blida,14.886439163498098,8.650391634980988,11.4045,7.643,526,32.91444866920152,27.0,4599,1728,2020,3,2020-Q3
ADM1,DZ-09,Blida,17.621912499999997,9.8302875,14.5185,9.122,560,31.2875,25.0,4879,2021,2020,4,2020-Q4
ADM1,DZ-09,Blida,17.97218535825545,8.609330218068536,15.145,7.465,642,35.19781931464174,26.0,6200,2417,2021,1,2021-Q1
ADM1,DZ-09,Blida,20.53287707641196,9.450636212624584,16.6425,8.344,602,32.21926910299003,25.0,4904,2090,2021,2,2021-Q2
ADM1,DZ-09,Blida,19.123795952782462,9.27747723440135,16.008,8.28,593,32.505902192242836,25.0,4811,2055,2021,3,2021-Q3
ADM1,DZ-09,Blida,15.62799365079365,8.941085714285714,11.6695,7.87,630,34.407936507936505,28.0,5499,2305,2021,4,2021-Q4
ADM1,DZ-09,Blida,16.256119741100324,9.99985436893204,12.164,8.6525,618,31.008090614886733,27.0,5804,2239,2022,1,2022-Q1
ADM1,DZ-09,Blida,20.790988976377953,11.533083464566928,16.093,9.959,635,33.798425196850395,25.0,5232,2250,2022,2,2022-Q2
ADM1,DZ-09,Blida,19.87289814814815,10.966912037037037,14.103,9.0855,648,29.703703703703702,25.0,4962,2114,2022,3,2022-Q3
ADM1,DZ-09,Blida,20.521281205164993,11.611592539454806,15.465,10.975,697,33.129124820659975,25.0,6502,2643,2022,4,2022-Q4
ADM1,DZ-09,Blida,24.885829197080295,12.691547445255473,18.956,11.964,685,29.664233576642335,25.0,6682,2562,2023,1,2023-Q1
ADM1,DZ-09,Blida,30.624724594992635,12.97758615611193,23.925,11.324,679,30.030927835051546,23.0,5080,2228,2023,2,2023-Q2
ADM1,DZ-09,Blida,27.34622617124394,12.078531502423264,20.477,10.418,619,29.967689822294023,24.0,3683,1778,2023,3,2023-Q3
ADM1,DZ-09,Blida,28.746393013100437,12.107754002911207,21.844,10.017,687,34.90247452692868,24.0,5751,2338,2023,4,2023-Q4
ADM1,DZ-09,Blida,32.83316358463727,13.143543385490753,25.99,11.906,703,27.84921763869132,23.0,5650,2277,2024,1,2024-Q1
ADM1,DZ-09,Blida,33.77199146514936,12.253853485064012,25.831,10.827,703,27.634423897581794,22.0,4752,2155,2024,2,2024-Q2
ADM1,DZ-09,Blida,33.942208869814024,11.733380543633762,24.605,11.16,699,28.80972818311874,24.0,4264,1975,2024,3,2024-Q3
ADM1,DZ-09,Blida,26.916415966386555,11.01452100840336,20.427,9.8075,714,28.84733893557423,23.0,5187,2301,2024,4,2024-Q4
ADM1,DZ-09,Blida,32.052283018867925,12.418251088534108,24.164,11.675,689,33.61103047895501,22.0,4263,1944,2025,1,2025-Q1
ADM1,DZ-09,Blida,32.84333055555555,12.396302777777777,25.6895,12.0055,720,31.8625,22.0,4379,2057,2025,2,2025-Q2
ADM1,DZ-34,Bordj Bou Arreridj‎,6.175570281124498,4.289859437751004,5.022,3.557,249,73.55421686746988,58.0,1604,694,2019,1,2019-Q1
ADM1,DZ-34,Bordj Bou Arreridj‎,8.23520920502092,5.5347698744769875,6.241,3.551,239,66.7071129707113,58.0,1269,543,2019,2,2019-Q2
ADM1,DZ-34,Bordj Bou Arreridj‎,8.182229885057472,5.323908045977011,6.236,4.54,261,65.31800766283524,56.0,1506,723,2019,3,2019-Q3
ADM1,DZ-34,Bordj Bou Arreridj‎,7.508430327868852,5.388352459016393,5.273,4.323,244,75.80327868852459,56.0,1808,777,2019,4,2019-Q4
ADM1,DZ-34,Bordj Bou Arreridj‎,7.606351778656126,5.188150197628458,5.426,4.11,253,61.533596837944664,50.0,1698,755,2020,1,2020-Q1
ADM1,DZ-34,Bordj Bou Arreridj‎,10.694303278688524,6.305049180327869,6.8585,4.704,244,48.61065573770492,41.5,1713,591,2020,2,2020-Q2
ADM1,DZ-34,Bordj Bou Arreridj‎,10.47469964664311,7.449388692579505,7.782,5.823,283,45.448763250883395,36.0,1692,730,2020,3,2020-Q3
ADM1,DZ-34,Bordj Bou Arreridj‎,10.155402985074627,7.922208955223881,7.2205,6.75,268,42.350746268656714,37.0,1937,708,2020,4,2020-Q4
ADM1,DZ-34,Bordj Bou Arreridj‎,11.524842105263158,7.7174736842105265,8.5305,6.27,304,42.29934210526316,36.0,2185,877,2021,1,2021-Q1
ADM1,DZ-34,Bordj Bou Arreridj‎,14.254625,7.95661217948718,10.8395,6.1975,312,44.756410256410255,37.0,1854,789,2021,2,2021-Q2
ADM1,DZ-34,Bordj Bou Arreridj‎,12.639777777777777,8.290647058823529,9.152,7.0425,306,47.92156862745098,39.0,1899,825,2021,3,2021-Q3
ADM1,DZ-34,Bordj Bou Arreridj‎,13.681365625,7.6103218749999995,9.465,6.27,320,47.934375,42.0,2090,857,2021,4,2021-Q4
ADM1,DZ-34,Bordj Bou Arreridj‎,14.051922360248447,8.795385093167702,8.782,6.9345,322,44.10248447204969,39.0,1897,857,2022,1,2022-Q1
ADM1,DZ-34,Bordj Bou Arreridj‎,15.473733128834356,9.372858895705521,9.593,8.538,326,37.82208588957055,31.0,1802,857,2022,2,2022-Q2
ADM1,DZ-34,Bordj Bou Arreridj‎,15.664360606060605,9.530557575757575,10.603,8.115,330,37.415151515151514,32.0,1605,799,2022,3,2022-Q3
ADM1,DZ-34,Bordj Bou Arreridj‎,17.55943854748603,10.142798882681564,11.3805,8.8875,358,42.41340782122905,34.0,2333,1038,2022,4,2022-Q4
ADM1,DZ-34,Bordj Bou Arreridj‎,18.067775974025974,10.24700974025974,13.344,8.67,308,45.23701298701299,35.0,1692,789,2023,1,2023-Q1
ADM1,DZ-34,Bordj Bou Arreridj‎,28.974724852071006,12.561434911242605,19.5265,10.704,338,49.905325443786985,34.0,1874,873,2023,2,2023-Q2
ADM1,DZ-34,Bordj Bou Arreridj‎,23.919850318471337,12.021598726114648,18.261,10.182,314,47.37579617834395,36.0,1652,791,2023,3,2023-Q3
ADM1,DZ-34,Bordj Bou Arreridj‎,26.841661016949153,12.048570621468928,19.1765,10.016,354,42.824858757062145,38.0,1934,914,2023,4,2023-Q4
ADM1,DZ-34,Bordj Bou Arreridj‎,30.789450980392157,12.614862745098039,20.543,10.225,357,44.64425770308123,38.0,1936,898,2024,1,2024-Q1
ADM1,DZ-34,Bordj Bou Arreridj‎,31.727732394366196,11.520323943661971,23.92,10.397,355,45.41971830985916,38.0,2040,903,2024,2,2024-Q2
ADM1,DZ-34,Bordj Bou Arreridj‎,31.13712,12.609166153846154,23.849,11.613,325,42.86769230769231,37.0,1568,769,2024,3,2024-Q3
ADM1,DZ-34,Bordj Bou Arreridj‎,29.288926900584798,11.171883040935672,20.5825,9.2195,342,50.29824561403509,37.0,1754,835,2024,4,2024-Q4
ADM1,DZ-34,Bordj Bou Arreridj‎,31.31944,11.519846153846155,21.528,10.149,325,43.98461538461538,37.0,1444,775,2025,1,2025-Q1
ADM1,DZ-34,Bordj Bou Arreridj‎,38.76549695121951,12.200917682926828,27.867,10.5305,328,46.52439024390244,35.5,1598,730,2025,2,2025-Q2
ADM1,DZ-10,Bouira,7.282701195219123,4.453314741035857,5.247,3.045,251,60.72509960159363,46.0,1524,547,2019,1,2019-Q1
ADM1,DZ-10,Bouira,7.102872950819672,4.480229508196722,5.1515,2.521,244,59.35245901639344,49.0,1024,416,2019,2,2019-Q2
ADM1,DZ-10,Bouira,6.454053435114504,4.630988549618321,4.775,3.289,262,67.21374045801527,46.0,1260,543,2019,3,2019-Q3
ADM1,DZ-10,Bouira,5.803752851711026,4.487342205323194,3.862,3.075,263,67.76045627376426,52.0,1595,617,2019,4,2019-Q4
ADM1,DZ-10,Bouira,6.514273648648648,4.717662162162163,4.8175,2.9405,296,55.398648648648646,46.0,2027,789,2020,1,2020-Q1
ADM1,DZ-10,Bouira,7.070216117216117,5.997904761904762,5.203,4.025,273,60.35164835164835,45.0,1977,558,2020,2,2020-Q2
ADM1,DZ-10,Bouira,8.229411371237457,7.054,5.548,5.53,299,45.33444816053512,37.0,1867,674,2020,3,2020-Q3
ADM1,DZ-10,Bouira,8.896774480712166,7.1460623145400595,6.37,5.991,337,39.489614243323444,33.0,2252,806,2020,4,2020-Q4
ADM1,DZ-10,Bouira,10.359289940828402,8.026079881656806,7.683,6.1895,338,48.33431952662722,38.0,2516,848,2021,1,2021-Q1
ADM1,DZ-10,Bouira,14.54632298136646,8.828847826086957,9.9535,7.134,322,42.36335403726708,36.0,1938,760,2021,2,2021-Q2
ADM1,DZ-10,Bouira,13.269481203007519,8.02432581453634,8.499,6.391,399,43.21052631578947,33.0,2432,920,2021,3,2021-Q3
ADM1,DZ-10,Bouira,15.35324383561644,8.882030136986302,9.542,7.238,365,36.27945205479452,31.0,2134,866,2021,4,2021-Q4
ADM1,DZ-10,Bouira,15.619430412371134,9.355677835051546,10.0915,7.3465,388,35.77319587628866,32.0,3025,906,2022,1,2022-Q1
ADM1,DZ-10,Bouira,16.646478134110787,9.929297376093295,10.033,8.105,343,36.2798833819242,32.0,1834,803,2022,2,2022-Q2
ADM1,DZ-10,Bouira,17.160091412742382,9.375329639889197,7.798,7.998,361,36.662049861495845,31.0,1789,749,2022,3,2022-Q3
ADM1,DZ-10,Bouira,16.43636790123457,10.262241975308642,9.331,8.595,405,41.02716049382716,35.0,2435,943,2022,4,2022-Q4
ADM1,DZ-10,Bouira,20.377342175066314,11.260050397877983,12.558,9.317,377,40.54641909814324,34.0,2133,828,2023,1,2023-Q1
ADM1,DZ-10,Bouira,29.16161224489796,12.10965051020408,18.5395,10.4765,392,40.7780612244898,32.0,1880,828,2023,2,2023-Q2
ADM1,DZ-10,Bouira,28.570474860335196,12.640818435754191,15.511,10.743,358,40.25139664804469,32.0,1671,778,2023,3,2023-Q3
ADM1,DZ-10,Bouira,31.562790931989923,13.23748362720403,20.759,10.977,397,40.95214105793451,32.0,2263,915,2023,4,2023-Q4
ADM1,DZ-10,Bouira,31.063353086419752,13.89204938271605,21.663,12.168,405,35.85432098765432,29.0,1959,909,2024,1,2024-Q1
ADM1,DZ-10,Bouira,27.861156097560976,11.613165853658536,18.073,10.3045,410,33.88048780487805,29.0,1730,871,2024,2,2024-Q2
ADM1,DZ-10,Bouira,28.931967741935484,11.015300248138958,17.564,9.446,403,36.121588089330025,30.0,1699,849,2024,3,2024-Q3
ADM1,DZ-10,Bouira,34.08158413461538,11.975858173076924,21.9775,9.8245,416,35.77884615384615,29.0,2302,927,2024,4,2024-Q4
ADM1,DZ-10,Bouira,33.13025201072386,12.65173726541555,23.197,11.595,373,35.689008042895445,26.0,1960,770,2025,1,2025-Q1
ADM1,DZ-10,Bouira,35.921806282722514,12.260342931937174,25.5625,10.5065,382,32.53403141361257,25.0,1951,733,2025,2,2025-Q2
ADM1,DZ-35,Boumerdès,5.9049567779960705,5.158163064833006,3.525,3.963,509,62.16110019646366,42.0,3430,1218,2019,1,2019-Q1
ADM1,DZ-35,Boumerdès,7.330895744680851,6.09455744680851,4.5845,4.0715,470,52.59148936170213,38.0,2446,992,2019,2,2019-Q2
ADM1,DZ-35,Boumerdès,8.250093023255815,6.04140503875969,6.2095,4.545,516,53.43217054263566,36.0,2703,1179,2019,3,2019-Q3
ADM1,DZ-35,Boumerdès,9.566747844827587,7.706387931034483,6.8165,5.324,464,71.06681034482759,48.0,3171,1176,2019,4,2019-Q4
ADM1,DZ-35,Boumerdès,10.889293203883495,6.982466019417476,7.906,5.161,515,52.94174757281554,38.0,3482,1307,2020,1,2020-Q1
ADM1,DZ-35,Boumerdès,10.52605633802817,6.491317907444668,7.749,4.276,497,39.34406438631791,31.0,2987,933,2020,2,2020-Q2
ADM1,DZ-35,Boumerdès,13.019954385964914,7.682443859649123,9.118,6.05,570,36.86140350877193,29.0,3149,1281,2020,3,2020-Q3
ADM1,DZ-35,Boumerdès,14.081441605839416,9.840178832116788,11.151,7.995,548,39.346715328467155,31.0,3150,1335,2020,4,2020-Q4
ADM1,DZ-35,Boumerdès,15.863710616438357,9.326253424657533,11.949,8.261,584,35.830479452054796,29.0,3792,1548,2021,1,2021-Q1
ADM1,DZ-35,Boumerdès,18.670826401446654,9.124361663652802,14.557,7.808,553,33.30922242314647,29.0,3041,1351,2021,2,2021-Q2
ADM1,DZ-35,Boumerdès,16.182733959311424,8.841984350547731,13.061,7.686,639,37.53834115805947,30.0,3911,1555,2021,3,2021-Q3
ADM1,DZ-35,Boumerdès,15.281453488372094,10.038355481727574,11.279,8.657,602,38.48006644518272,31.0,4294,1570,2021,4,2021-Q4
ADM1,DZ-35,Boumerdès,16.042566386554622,10.024547899159664,10.651,8.637,595,34.35798319327731,28.0,3879,1540,2022,1,2022-Q1
ADM1,DZ-35,Boumerdès,19.14044719471947,10.802153465346535,14.4445,9.083,606,32.40924092409241,27.0,3684,1563,2022,2,2022-Q2
ADM1,DZ-35,Boumerdès,19.11413343799058,11.566841444270016,13.254,10.026,637,37.19152276295134,29.0,3369,1633,2022,3,2022-Q3
ADM1,DZ-35,Boumerdès,19.51370109546166,11.429605633802817,13.412,9.696,639,36.26447574334898,29.0,4341,1758,2022,4,2022-Q4
ADM1,DZ-35,Boumerdès,23.461066666666667,11.80161,16.002,10.593,600,53.33166666666666,29.0,3748,1466,2023,1,2023-Q1
ADM1,DZ-35,Boumerdès,23.976895622895622,12.044557239057239,16.9595,10.8325,594,34.53703703703704,27.0,3403,1345,2023,2,2023-Q2
ADM1,DZ-35,Boumerdès,24.438063795853267,11.670059011164273,18.01,9.321,627,39.03030303030303,28.0,3683,1547,2023,3,2023-Q3
ADM1,DZ-35,Boumerdès,26.3455736677116,12.045244514106583,18.35,9.987,638,33.78683385579937,25.0,4944,1707,2023,4,2023-Q4
ADM1,DZ-35,Boumerdès,28.87441142020498,12.950866764275258,22.559,10.936,683,31.497803806734993,24.0,4775,1689,2024,1,2024-Q1
ADM1,DZ-35,Boumerdès,29.599152517985612,12.23146618705036,21.298,10.241,695,30.75971223021583,23.0,4306,1660,2024,2,2024-Q2
ADM1,DZ-35,Boumerdès,27.370610144927536,11.562968115942029,20.7855,9.568,690,35.69130434782609,24.0,3706,1644,2024,3,2024-Q3
ADM1,DZ-35,Boumerdès,29.347839258114373,10.858018547140649,20.754,9.168,647,33.404945904173104,24.0,3607,1562,2024,4,2024-Q4
ADM1,DZ-35,Boumerdès,32.031427692307695,12.297075384615384,23.377,10.943,650,29.19076923076923,22.0,3416,1475,2025,1,2025-Q1
ADM1,DZ-35,Boumerdès,35.94020527859237,13.075456011730205,26.505,11.531,682,28.348973607038122,22.0,3268,1478,2025,2,2025-Q2
ADM1,DZ-08,Béchar,5.64181443298969,5.413041237113402,5.532,4.427,97,108.29896907216495,101.0,595,223,2019,1,2019-Q1
ADM1,DZ-08,Béchar,5.041219512195122,6.247878048780488,5.4405,5.363,82,85.71951219512195,80.0,323,149,2019,2,2019-Q2
ADM1,DZ-08,Béchar,6.1645125,5.97275,5.1755,4.771,80,103.775,91.0,201,127,2019,3,2019-Q3
ADM1,DZ-08,Béchar,4.881858267716535,5.556645669291339,4.143,4.319,127,89.8267716535433,89.0,605,265,2019,4,2019-Q4
ADM1,DZ-08,Béchar,5.236983739837398,6.489674796747968,4.464,5.196,123,114.7479674796748,100.0,596,281,2020,1,2020-Q1
ADM1,DZ-08,Béchar,6.7363875,5.0249875,5.242,4.029,80,91.1375,79.0,395,156,2020,2,2020-Q2
ADM1,DZ-08,Béchar,9.020237623762375,6.268287128712871,7.148,5.285,101,56.257425742574256,55.0,386,182,2020,3,2020-Q3
ADM1,DZ-08,Béchar,11.335327868852458,7.817950819672131,8.8155,7.859,122,52.877049180327866,51.0,701,316,2020,4,2020-Q4
ADM1,DZ-08,Béchar,12.758,7.8933,11.0765,6.4975,150,51.9,51.0,922,404,2021,1,2021-Q1
ADM1,DZ-08,Béchar,20.985048,10.924648,18.118,9.717,125,47.904,46.0,645,280,2021,2,2021-Q2
ADM1,DZ-08,Béchar,19.743384615384617,11.785153846153845,14.6585,9.3305,156,50.21153846153846,46.5,735,357,2021,3,2021-Q3
ADM1,DZ-08,Béchar,20.39670520231214,9.829421965317918,16.229,8.63,173,51.50867052023121,49.0,981,452,2021,4,2021-Q4
ADM1,DZ-08,Béchar,21.163615853658534,11.45540243902439,16.3085,10.1535,164,46.603658536585364,45.0,768,383,2022,1,2022-Q1
ADM1,DZ-08,Béchar,19.49226451612903,12.190851612903225,14.66,11.149,155,59.92258064516129,51.0,725,363,2022,2,2022-Q2
ADM1,DZ-08,Béchar,23.108212328767124,12.007315068493151,15.3165,9.471,146,63.66438356164384,56.5,624,314,2022,3,2022-Q3
ADM1,DZ-08,Béchar,24.220875598086124,11.873478468899522,17.944,10.922,209,70.80382775119617,51.0,962,474,2022,4,2022-Q4
ADM1,DZ-08,Béchar,28.20676923076923,13.476087912087912,22.757,11.852,182,59.120879120879124,46.0,862,448,2023,1,2023-Q1
ADM1,DZ-08,Béchar,28.175859872611465,13.082694267515924,22.606,12.117,157,48.968152866242036,39.0,789,380,2023,2,2023-Q2
ADM1,DZ-08,Béchar,33.149232394366194,14.057894366197182,23.7525,12.953,142,45.485915492957744,43.0,562,299,2023,3,2023-Q3
ADM1,DZ-08,Béchar,34.84515584415585,14.434551948051949,24.608,14.515,154,54.44155844155844,45.0,657,360,2023,4,2023-Q4
ADM1,DZ-08,Béchar,28.06494845360825,12.858927835051547,18.8395,10.261,194,115.87113402061856,53.0,740,402,2024,1,2024-Q1
ADM1,DZ-08,Béchar,35.31971153846154,14.112134615384615,28.048,12.75,156,57.967948717948715,54.0,643,351,2024,2,2024-Q2
ADM1,DZ-08,Béchar,34.999801369863015,14.776068493150685,30.2365,12.876,146,63.842465753424655,49.0,556,298,2024,3,2024-Q3
ADM1,DZ-08,Béchar,39.22757594936709,14.387993670886075,31.228,13.0545,158,52.99367088607595,43.0,534,315,2024,4,2024-Q4
ADM1,DZ-08,Béchar,37.89236170212766,13.769120567375888,27.131,12.142,141,50.47517730496454,44.0,383,248,2025,1,2025-Q1
ADM1,DZ-08,Béchar,37.576831250000005,12.630581249999999,29.961,10.597,160,47.5125,42.0,520,263,2025,2,2025-Q2
ADM1,DZ-02,Chlef,6.610747747747748,4.357051051051052,5.303,2.507,333,81.30330330330331,47.0,2407,810,2019,1,2019-Q1
ADM1,DZ-02,Chlef,5.182869706840391,4.331925081433225,4.2,2.702,307,65.8729641693811,47.0,1564,622,2019,2,2019-Q2
ADM1,DZ-02,Chlef,6.852894904458599,5.080691082802548,4.9055,3.242,314,62.37579617834395,49.0,1687,656,2019,3,2019-Q3
ADM1,DZ-02,Chlef,8.770374233128834,7.342242331288344,6.2595,4.385,326,59.51840490797546,47.0,1674,772,2019,4,2019-Q4
ADM1,DZ-02,Chlef,8.25813649851632,5.78006824925816,6.43,3.978,337,68.18991097922849,49.0,2180,864,2020,1,2020-Q1
ADM1,DZ-02,Chlef,9.197006600660066,6.7138547854785475,6.518,4.251,303,67.51155115511551,45.0,1629,612,2020,2,2020-Q2
ADM1,DZ-02,Chlef,9.473129287598944,6.788807387862796,7.379,4.69,379,41.7467018469657,36.0,2198,851,2020,3,2020-Q3
ADM1,DZ-02,Chlef,12.798256830601092,8.135494535519125,8.9435,6.1175,366,41.62841530054645,37.0,2041,860,2020,4,2020-Q4
ADM1,DZ-02,Chlef,13.236241217798595,8.257255269320844,9.793,7.172,427,38.686182669789225,35.0,3217,1090,2021,1,2021-Q1
ADM1,DZ-02,Chlef,15.5977078313253,9.058635542168675,12.0895,7.4945,332,37.0210843373494,34.0,1883,788,2021,2,2021-Q2
ADM1,DZ-02,Chlef,14.507047091412742,8.77001108033241,9.67,6.837,361,41.04709141274238,36.0,2045,857,2021,3,2021-Q3
ADM1,DZ-02,Chlef,15.993988789237669,9.06833856502242,12.0055,7.2735,446,40.775784753363226,34.0,2980,1196,2021,4,2021-Q4
ADM1,DZ-02,Chlef,21.955992840095465,11.179379474940333,16.529,9.725,419,36.8472553699284,30.0,2302,1006,2022,1,2022-Q1
ADM1,DZ-02,Chlef,24.288841463414634,11.92820487804878,18.2385,10.8985,410,34.17560975609756,29.0,2304,969,2022,2,2022-Q2
ADM1,DZ-02,Chlef,22.355006681514478,11.423055679287305,16.019,9.655,449,37.46325167037862,30.0,2120,1006,2022,3,2022-Q3
ADM1,DZ-02,Chlef,24.239841379310345,12.291627586206896,16.125,11.043,435,33.889655172413796,29.0,2231,1002,2022,4,2022-Q4
ADM1,DZ-02,Chlef,22.682185096153848,10.929567307692308,15.3715,8.612,416,38.08173076923077,30.0,1944,944,2023,1,2023-Q1
ADM1,DZ-02,Chlef,23.113967581047383,12.331366583541147,15.737,10.614,401,34.561097256857856,28.0,1608,855,2023,2,2023-Q2
ADM1,DZ-02,Chlef,28.55195566502463,12.41144827586207,21.297,11.132,406,42.50246305418719,30.0,1567,836,2023,3,2023-Q3
ADM1,DZ-02,Chlef,33.39064018691589,13.431352803738319,24.7325,11.0635,428,36.43457943925234,30.0,2054,977,2023,4,2023-Q4
ADM1,DZ-02,Chlef,34.454724215246635,12.884766816143499,27.579,10.5085,446,38.08520179372197,31.0,2296,1007,2024,1,2024-Q1
ADM1,DZ-02,Chlef,32.58337752808989,13.491793258426966,26.569,11.654,445,38.31685393258427,32.0,1925,950,2024,2,2024-Q2
ADM1,DZ-02,Chlef,36.364950892857145,12.163625,28.4,10.457,448,34.723214285714285,29.0,1828,867,2024,3,2024-Q3
ADM1,DZ-02,Chlef,31.799612903225807,11.37378801843318,23.577,8.864,434,39.66129032258065,30.0,1914,895,2024,4,2024-Q4
ADM1,DZ-02,Chlef,32.29175688073394,11.626534403669725,24.621,9.476,436,37.20183486238532,29.0,1890,827,2025,1,2025-Q1
ADM1,DZ-02,Chlef,33.437174097664546,11.871099787685775,24.15,9.964,471,38.10828025477707,28.0,2116,965,2025,2,2025-Q2
ADM1,DZ-25,Constantine,6.4659316770186335,5.887602484472049,4.745,5.197,483,51.834368530020704,41.0,4501,1675,2019,1,2019-Q1
ADM1,DZ-25,Constantine,7.5382518159806295,6.397307506053269,5.769,5.361,413,48.8861985472155,38.0,3141,1247,2019,2,2019-Q2
ADM1,DZ-25,Constantine,7.123969626168225,7.151988317757009,5.616,6.4755,428,57.83177570093458,40.0,4140,1488,2019,3,2019-Q3
ADM1,DZ-25,Constantine,6.061086497890296,6.856985232067511,4.4835,6.2745,474,58.62447257383966,41.0,5149,1908,2019,4,2019-Q4
ADM1,DZ-25,Constantine,5.688804,6.469842,4.254,5.2315,500,52.882,43.0,5141,1980,2020,1,2020-Q1
ADM1,DZ-25,Constantine,8.487721854304636,6.250002207505519,5.809,4.878,453,43.47461368653422,39.0,4593,1334,2020,2,2020-Q2
ADM1,DZ-25,Constantine,9.799432270916336,8.040721115537847,7.266,6.8955,502,38.44422310756972,35.0,4596,1869,2020,3,2020-Q3
ADM1,DZ-25,Constantine,10.806898076923076,9.188675,7.5715,8.315,520,32.99423076923077,29.0,4824,1948,2020,4,2020-Q4
