quadkey_z12,download_2019-Q1,download_2019-Q2,download_2019-Q3,download_2019-Q4,download_2020-Q1,download_2020-Q2,download_2020-Q3,download_2020-Q4,download_2021-Q1,download_2021-Q2,download_2021-Q3,download_2021-Q4,download_2022-Q1,download_2022-Q2,download_2022-Q3,download_2022-Q4,download_2023-Q1,download_2023-Q2,download_2023-Q3,download_2023-Q4,download_2024-Q1,download_2024-Q2,download_2024-Q3,download_2024-Q4,download_2025-Q1,download_2025-Q2,upload_2019-Q1,upload_2019-Q2,upload_2019-Q3,upload_2019-Q4,upload_2020-Q1,upload_2020-Q2,upload_2020-Q3,upload_2020-Q4,upload_2021-Q1,upload_2021-Q2,upload_2021-Q3,upload_2021-Q4,upload_2022-Q1,upload_2022-Q2,upload_2022-Q3,upload_2022-Q4,upload_2023-Q1,upload_2023-Q2,upload_2023-Q3,upload_2023-Q4,upload_2024-Q1,upload_2024-Q2,upload_2024-Q3,upload_2024-Q4,upload_2025-Q1,upload_2025-Q2,latency_2019-Q1,latency_2019-Q2,latency_2019-Q3,latency_2019-Q4,latency_2020-Q1,latency_2020-Q2,latency_2020-Q3,latency_2020-Q4,latency_2021-Q1,latency_2021-Q2,latency_2021-Q3,latency_2021-Q4,latency_2022-Q1,latency_2022-Q2,latency_2022-Q3,latency_2022-Q4,latency_2023-Q1,latency_2023-Q2,latency_2023-Q3,latency_2023-Q4,latency_2024-Q1,latency_2024-Q2,latency_2024-Q3,latency_2024-Q4,latency_2025-Q1,latency_2025-Q2,wkt
122002121101,,,,2.341,5.909,2.7165,,32.668,55.416,53.891,,,50.449666666666666,34.988,55.3605,,44.336,,30.869,38.39,27.14475,72.78333333333333,,18.836,60.83,86.366,,,,3.256,1.1445,1.9175,,13.848,26.716,14.889,,,11.975666666666665,20.891,33.8545,,12.939,,24.703,11.591,18.6325,15.621,,18.6115,32.121,37.949,,,,131.5,44.0,51.5,,42.0,39.0,34.0,,,39.333333333333336,22.0,31.0,,134.0,,36.0,46.0,38.5,34.333333333333336,,52.0,26.0,34.0,"POLYGON ((4.04296875 35.38904996691167, 4.04296875 35.4606699514953, 3.955078125 35.4606699514953, 3.955078125 35.38904996691167, 4.04296875 35.38904996691167))"
122002121102,,2.018,1.885,1.204,8.157,10.230666666666666,4.172,6.1161666666666665,8.278285714285714,11.94811111111111,13.158125,13.387799999999999,10.901555555555555,3.525181818181818,8.67057142857143,5.9494,5.323333333333333,10.096,15.934,10.573888888888888,8.510875,18.157222222222224,13.051625,32.192166666666665,30.552307692307693,22.568727272727273,,6.409,3.236,2.04725,4.829166666666667,6.885555555555555,2.8376666666666663,4.997333333333333,9.018571428571429,11.296444444444445,13.45075,9.423399999999999,10.247666666666666,10.172272727272729,13.09057142857143,18.2348,13.721666666666666,8.753,10.929,14.200777777777777,5.853375,13.184111111111111,6.81875,14.161916666666666,14.153692307692308,17.76890909090909,,77.0,118.0,79.5,55.0,29.555555555555557,54.0,48.0,38.42857142857143,63.77777777777778,60.375,40.0,59.22222222222222,34.0,57.0,39.2,79.44444444444444,48.0,64.125,45.666666666666664,55.875,42.55555555555556,65.0,66.16666666666667,50.84615384615385,54.0,"POLYGON ((3.955078125 35.31736632923787, 3.955078125 35.38904996691167, 3.8671875 35.38904996691167, 3.8671875 35.31736632923787, 3.955078125 35.31736632923787))"
122002121110,,,,,,,,,,,,,,,,,,,,,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,25.945,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,"POLYGON ((4.130859375 35.38904996691167, 4.130859375 35.4606699514953, 4.04296875 35.4606699514953, 4.04296875 35.38904996691167, 4.130859375 35.38904996691167))"
122002121111,,,,1.398,,1.339,0.881,0.498,,30.25,,41.772,36.6475,43.633,28.9495,81.6585,38.668,66.767,28.0225,,67.407,66.7805,39.39033333333334,27.72266666666667,,30.0995,,,,1.129,,0.766,0.551,0.678,,19.38,,31.592,31.4845,5.201,16.034,20.076,20.0735,27.6525,23.985,,13.1245,22.2765,3.6103333333333336,15.4,,16.0035,,,,54.0,,57.0,68.0,48.0,,27.0,,25.0,23.5,29.0,33.5,26.0,29.0,23.0,36.5,,34.5,42.0,49.333333333333336,39.0,,43.0,"POLYGON ((4.21875 35.38904996691167, 4.21875 35.4606699514953, 4.130859375 35.4606699514953, 4.130859375 35.38904996691167, 4.21875 35.38904996691167))"
122002121113,3.026,,3.753,28.835,3.851,1.9685,11.04,1.6154000000000002,5.028333333333333,6.4345,21.39125,21.080444444444446,20.551285714285715,23.154,16.443111111111108,12.965428571428571,35.433,24.5635,42.47542857142857,27.618599999999997,17.51575,27.906,46.435,14.3204,20.102,47.8525,2.34,,6.994,17.095,0.996,0.5095,3.6233333333333335,1.5535999999999999,2.3186666666666667,1.601,7.212,11.890666666666666,13.77742857142857,6.961,8.381666666666666,13.120714285714286,23.7015,11.091875,10.794142857142857,13.628200000000001,8.40325,7.3225,15.390799999999999,2.99,9.651333333333334,10.566166666666666,36.0,,41.0,16.0,47.0,72.5,40.333333333333336,35.0,48.666666666666664,66.0,35.375,41.888888888888886,36.0,38.42857142857143,40.333333333333336,34.285714285714285,29.0,52.75,113.42857142857143,77.2,48.0,86.66666666666667,56.2,62.0,36.333333333333336,45.333333333333336,"POLYGON ((4.21875 35.31736632923787, 4.21875 35.38904996691167, 4.130859375 35.38904996691167, 4.130859375 35.31736632923787, 4.21875 35.31736632923787))"
122002121121,,,,,,,,,,,,,,,,,,,,,,9.527,,,,,,,,,,,,,,,,,,,,,,,,,,3.384,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,"POLYGON ((4.04296875 35.24561909420682, 4.04296875 35.31736632923787, 3.955078125 35.31736632923787, 3.955078125 35.24561909420682, 4.04296875 35.24561909420682))"
122002121122,0.069,4.086,4.518,9.667,,,,1.263,12.178,38.639,11.033,27.189,2.531,,,11.063,,6.432,,42.781,,9.287,,37.531,45.04325,35.31,0.279,1.767,1.159,3.657,,,,0.807,13.215,15.862,5.106,11.355,0.446,,,14.194,,3.817,,12.062,,2.46,,10.13,13.72275,9.974,484.0,55.5,69.0,46.0,,,,48.0,42.0,28.0,31.0,49.0,46.0,,,34.0,,58.0,,77.0,,126.0,,69.66666666666667,43.0,51.0,"POLYGON ((3.955078125 35.17380831799958, 3.955078125 35.24561909420682, 3.8671875 35.24561909420682, 3.8671875 35.17380831799958, 3.955078125 35.17380831799958))"
122002121123,,,,,,,,,,,,,,,,,,,,33.79,,,,,,,,,,,,,,,,,,,,,,,,,,7.887,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,"POLYGON ((4.04296875 35.17380831799958, 4.04296875 35.24561909420682, 3.955078125 35.24561909420682, 3.955078125 35.17380831799958, 4.04296875 35.17380831799958))"
122002121130,,,,,,,,,,,,8.541,,,,,,,,,,,,,,,,,,,,,,,,,,2.1505,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,"POLYGON ((4.130859375 35.24561909420682, 4.130859375 35.31736632923787, 4.04296875 35.31736632923787, 4.04296875 35.24561909420682, 4.130859375 35.24561909420682))"
122002121131,1.64875,1.553375,4.593909090909091,3.194,5.83525,3.1435,5.089545454545455,5.444941176470588,4.301928571428571,7.143,8.498299999999999,12.0539,15.735826086956521,14.438181818181818,18.493619047619045,21.16352380952381,16.960545454545457,30.140541666666667,36.29676470588235,33.8285,20.268759999999997,28.57340909090909,31.795450000000002,27.8325,31.197285714285712,27.65621739130435,3.412875,1.986875,6.162090909090909,3.0736999999999997,5.956916666666667,3.86925,3.334,6.393529411764706,5.487571428571428,8.488285714285714,6.08875,7.4481,11.728521739130434,12.080045454545454,17.284,11.026333333333334,11.762545454545455,12.885458333333334,17.707117647058826,17.69330769230769,9.78536,12.741409090909091,17.6103,16.685650000000003,11.655190476190477,11.536,98.625,119.25,98.63636363636364,85.6,73.33333333333333,140.75,62.45454545454545,49.05882352941177,41.857142857142854,49.214285714285715,50.4,50.85,45.82608695652174,51.95454545454545,40.523809523809526,38.42857142857143,51.13636363636363,48.625,40.88235294117647,73.38461538461539,46.16,54.18181818181818,38.45,48.35,79.47619047619048,45.04347826086956,"POLYGON ((4.21875 35.24561909420682, 4.21875 35.31736632923787, 4.130859375 35.31736632923787, 4.130859375 35.24561909420682, 4.21875 35.24561909420682))"
122002121132,,,24.689,18.53,2.757,,,12.077,,3.474,,,36.776,,,,,,,92.097,,,,40.352,38.168,,,,10.653,11.587,0.13,,,6.121,,0.672,,,9.996,,,,,,,26.977,,,,12.322,8.5745,,,,19.0,41.0,108.0,,,42.0,,43.0,,,26.0,,,,,,,36.0,,,,24.0,57.5,,"POLYGON ((4.130859375 35.17380831799958, 4.130859375 35.24561909420682, 4.04296875 35.24561909420682, 4.04296875 35.17380831799958, 4.130859375 35.17380831799958))"
122002121133,5.78486,8.10154347826087,7.18453488372093,6.631448979591837,6.666933333333334,6.159847826086957,10.687384615384616,14.211607142857144,12.851762711864406,16.62975,18.13320754716981,21.361789473684208,22.955810344827587,12.730862745098039,16.382930232558138,19.335413043478262,25.16011320754717,25.864875,31.82302,31.622799999999998,29.141436363636362,37.14944642857143,34.174127272727276,31.91140384615385,29.696032786885247,32.99901724137931,4.7476199999999995,8.697673913043477,7.472279069767442,5.632673469387755,5.732083333333333,5.623347826086957,9.71946153846154,11.109535714285714,10.347152542372882,13.175357142857143,12.521377358490566,13.850736842105263,16.759724137931038,12.239411764705883,13.033860465116279,11.95258695652174,15.018754716981132,11.3368125,15.39306,14.499254545454546,13.337327272727272,16.729321428571428,17.585890909090907,13.45551923076923,14.349245901639344,13.77448275862069,69.14,67.69565217391305,69.76744186046511,77.44897959183673,67.58333333333333,56.41304347826087,42.17307692307692,37.839285714285715,42.67796610169491,38.75,64.11320754716981,42.56140350877193,42.293103448275865,40.01960784313726,37.2093023255814,42.69565217391305,37.58490566037736,42.333333333333336,61.58,75.6,49.654545454545456,52.482142857142854,48.36363636363637,53.09615384615385,54.39344262295082,46.206896551724135,"POLYGON ((4.21875 35.17380831799958, 4.21875 35.24561909420682, 4.130859375 35.24561909420682, 4.130859375 35.17380831799958, 4.21875 35.17380831799958))"
122002121200,,,,,,,,,,,,,,,,,,,,0.829,,,,,,16.792,,,,,,,,,,,,,,,,,,,,2.588,,,,,,10.07,,,,,,,,,,,,,,,,,,,,69.0,,,,,,41.0,"POLYGON ((3.603515625 35.10193405724606, 3.603515625 35.17380831799958, 3.515625 35.17380831799958, 3.515625 35.10193405724606, 3.603515625 35.10193405724606))"
122002121201,1.65975,0.515,3.04375,3.1583333333333337,6.563571428571429,3.2693333333333334,3.7874,6.1435,13.43657142857143,3.4966666666666666,4.398,16.841,14.842888888888888,10.7114,8.672142857142857,14.516333333333334,9.0029,16.058444444444444,22.434545454545457,23.0195,20.093083333333333,28.651857142857143,28.311875,28.08911111111111,17.60775,6.492363636363636,1.156,0.6435,1.97875,2.448,1.8578571428571429,1.0888333333333333,1.071,3.62525,3.7655714285714286,2.54,2.941,8.7738,8.880777777777777,9.7492,3.5795714285714286,13.023444444444445,8.085,11.052111111111111,18.95372727272727,13.578,7.527916666666667,16.553,15.623625,12.719666666666667,14.763,8.292818181818182,241.25,150.5,63.75,94.0,93.85714285714286,84.33333333333333,75.2,54.25,68.14285714285714,50.666666666666664,42.8,47.5,46.55555555555556,40.2,47.57142857142857,40.55555555555556,43.3,48.55555555555556,58.27272727272727,43.0,43.333333333333336,51.142857142857146,66.125,50.0,52.875,50.45454545454545,"POLYGON ((3.69140625 35.10193405724606, 3.69140625 35.17380831799958, 3.603515625 35.17380831799958, 3.603515625 35.10193405724606, 3.69140625 35.10193405724606))"
122002121202,,,,,,,,,7.04,,,,,3.056,,,,,,,,,,,,,,,,,,,,,2.921,,,,,3.288,,,,,,,,,,,,,,,,,,,,,31.0,,,,,35.0,,,,,,,,,,,,,"POLYGON ((3.603515625 35.02999636902566, 3.603515625 35.10193405724606, 3.515625 35.10193405724606, 3.515625 35.02999636902566, 3.603515625 35.02999636902566))"
122002121203,,,,,,,,,,,,,,,,,,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,1.853,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,"POLYGON ((3.69140625 35.02999636902566, 3.69140625 35.10193405724606, 3.603515625 35.10193405724606, 3.603515625 35.02999636902566, 3.69140625 35.02999636902566))"
122002121210,2.269,3.3055,0.059,,1.228,0.886,,,3.8243333333333336,6.161,9.953,9.49675,13.545,2.131,0.121,1.044,3.6355,3.5506666666666664,28.178,47.09675,21.977,20.584666666666667,13.8325,29.86175,44.518,64.60525,0.731,1.199,1.369,,0.683,0.5695,,,4.467666666666667,1.9045,5.585,6.30425,16.276,3.9646666666666666,0.679,3.447,3.302,2.257,11.5495,28.4785,15.214,12.415333333333335,8.5705,23.9335,23.43825,15.95375,81.0,176.5,70.0,,70.0,46.0,,,55.0,44.0,84.5,33.5,47.0,52.0,49.0,39.0,33.0,55.666666666666664,77.5,51.5,70.66666666666667,55.0,141.5,49.25,64.75,77.25,"POLYGON ((3.779296875 35.10193405724606, 3.779296875 35.17380831799958, 3.69140625 35.17380831799958, 3.69140625 35.10193405724606, 3.779296875 35.10193405724606))"
122002121220,,,,,,,,,4.791,,,,,,,,,,,,,,,,,,,,,,,,,,1.327,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,"POLYGON ((3.603515625 34.95799531086791, 3.603515625 35.02999636902566, 3.515625 35.02999636902566, 3.515625 34.95799531086791, 3.603515625 34.95799531086791))"
122002121221,,,,,,2.075,5.006,,,2.636,,,2.951,4.325,,,,,,,,,,,,,,,,,,0.053,0.608,,,1.601,,,0.891,1.699,,,,,,,,,,,,,,,,,,59.0,55.0,,,48.0,,,45.0,66.0,,,,,,,,,,,,,"POLYGON ((3.69140625 34.95799531086791, 3.69140625 35.02999636902566, 3.603515625 35.02999636902566, 3.603515625 34.95799531086791, 3.69140625 34.95799531086791))"
122002121232,1.173,2.3973333333333335,2.523,10.165,8.529,6.241,8.048,,2.602,7.75025,8.735,4.231,2.006,46.327,34.202,30.503666666666668,9.5265,31.3735,26.6,26.14375,23.526666666666667,107.637,32.049,32.566,59.272,2.776,1.907,2.1453333333333333,1.435,1.835,1.746,0.351,0.5505,,1.09525,10.288,7.289333333333333,5.624333333333333,2.5515,13.8436,15.652666666666667,26.48966666666667,7.099,20.9835,18.8785,26.63025,18.147,19.677,31.22866666666667,22.55633333333333,26.216,38.903,118.0,51.0,62.0,40.0,62.0,68.0,42.5,,50.25,37.5,44.333333333333336,38.333333333333336,36.0,33.0,34.666666666666664,38.666666666666664,35.5,32.5,33.0,47.25,47.0,31.0,41.0,39.333333333333336,54.0,62.0,"POLYGON ((3.779296875 34.885930940753155, 3.779296875 34.95799531086791, 3.69140625 34.95799531086791, 3.69140625 34.885930940753155, 3.779296875 34.885930940753155))"
122002121300,4.359,4.477,,,,,,1.949,16.237,44.642,42.186,60.265,33.023,,,5.322,,,103.919,,,11.331,31.105,,52.2485,67.823,1.155,1.781,,,,,,1.054,14.969,20.444,19.789,23.05,24.862,,,24.374,,,17.204,,,1.377,7.884,,20.957,32.456,79.0,50.0,,,,,,44.0,40.0,28.0,29.0,29.0,53.0,,,29.0,,,25.0,,,48.0,57.0,,37.5,95.0,"POLYGON ((3.955078125 35.10193405724606, 3.955078125 35.17380831799958, 3.8671875 35.17380831799958, 3.8671875 35.10193405724606, 3.955078125 35.10193405724606))"
122002121301,8.702,,,6.4865,,,,,8.165,,,,,0.114,,2.52,,7.762,,,9.229,9.416,3.5,54.97,0.962,20.526,1.153,,,2.0895,,,,,2.294,,,,,0.687,,0.383,,0.322,,,2.508,0.839,0.47,14.084666666666665,1.685,14.519,67.0,,,35.0,,,,,47.0,,,,,34.0,,39.0,,39.0,,,47.0,62.0,62.0,33.666666666666664,71.0,23.0,"POLYGON ((4.04296875 35.10193405724606, 4.04296875 35.17380831799958, 3.955078125 35.17380831799958, 3.955078125 35.10193405724606, 4.04296875 35.10193405724606))"
122002121302,,,,,,,,,,,8.97,,,,,,,,,,,,,,,,,,,,,,,,,,4.002,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,"POLYGON ((3.955078125 35.02999636902566, 3.955078125 35.10193405724606, 3.8671875 35.10193405724606, 3.8671875 35.02999636902566, 3.955078125 35.02999636902566))"
122002121303,,,,,,,8.26,,,,,,,,,0.877,,,,,,,,,,,,,,,,,3.743,,,,,,,,,0.405,,,,,,,,,,,,,,,,,49.0,,,,,,,,,60.0,,,,,,,,,,,"POLYGON ((4.04296875 35.02999636902566, 4.04296875 35.10193405724606, 3.955078125 35.10193405724606, 3.955078125 35.02999636902566, 4.04296875 35.02999636902566))"
122002121310,5.750222222222223,3.211,3.3796666666666666,3.9928888888888885,4.1661,3.1458333333333335,4.39775,3.3944285714285716,8.58875,7.7504285714285714,12.11275,25.5095,21.13618181818182,31.2613,21.204444444444444,15.771777777777777,22.95733333333333,14.17757142857143,19.6327,30.606363636363636,16.92830769230769,44.784333333333336,22.499714285714287,18.338588235294118,32.287285714285716,31.9649,2.9493333333333336,1.3345,1.3176666666666668,0.9495555555555556,2.6191,4.404166666666667,4.22325,4.745571428571428,9.89175,8.686142857142856,8.932,12.498625,10.55690909090909,12.642700000000001,10.299,13.346444444444446,10.966833333333334,11.013428571428571,12.5637,19.409,7.708615384615385,16.894,18.215857142857143,9.572411764705883,10.11142857142857,13.8657,63.888888888888886,79.0,78.33333333333333,66.0,58.3,51.666666666666664,52.25,49.42857142857143,34.5,40.0,53.0,51.25,41.36363636363637,39.7,39.44444444444444,36.666666666666664,48.25,37.857142857142854,38.0,45.27272727272727,56.84615384615385,39.77777777777778,44.0,45.529411764705884,35.857142857142854,44.7,"POLYGON ((4.130859375 35.10193405724606, 4.130859375 35.17380831799958, 4.04296875 35.17380831799958, 4.04296875 35.10193405724606, 4.130859375 35.10193405724606))"
122002121311,,4.931,6.306,0.217,3.307,6.3325,8.351,14.825,,,,,,,,,,,,,,,,,,,,7.449,0.228,3.344,2.794,3.188,9.018,6.983,,,,,,,,,,,,,,,,,,,,54.0,32.0,58.0,69.0,55.0,53.0,24.0,,,,,,,,,,,,,,,,,,,"POLYGON ((4.21875 35.10193405724606, 4.21875 35.17380831799958, 4.130859375 35.17380831799958, 4.130859375 35.10193405724606, 4.21875 35.10193405724606))"
122002121312,,,,1.273,,,3.78,0.389,1.948,,,,,,,1.29,8.15,2.528,20.796,,20.597,,5.655,28.8325,59.554,,,,,1.339,,,5.233,3.668,6.13,,,,,,,3.775,1.546,1.454,11.1615,,13.313,,14.46,18.375,23.146,,,,,59.0,,,48.0,38.0,48.0,,,,,,,29.0,45.0,36.0,42.0,,36.0,,36.0,38.0,35.0,,"POLYGON ((4.130859375 35.02999636902566, 4.130859375 35.10193405724606, 4.04296875 35.10193405724606, 4.04296875 35.02999636902566, 4.130859375 35.02999636902566))"
122002121320,,,,,4.813,,,,,,,,,,,,,,,,,,,1.831,,,,,,,2.618,,,,,,,,,,,,,,,,,,,0.846,,,,,,,65.0,,,,,,,,,,,,,,,,,,,35.0,,,"POLYGON ((3.955078125 34.95799531086791, 3.955078125 35.02999636902566, 3.8671875 35.02999636902566, 3.8671875 34.95799531086791, 3.955078125 34.95799531086791))"
122002121330,3.78125,0.6626666666666666,1.5305,0.246,2.6643333333333334,0.75,3.1506666666666665,4.126,4.3553999999999995,6.567333333333333,20.091,8.6405,19.1764,3.689,2.708,15.48375,12.854,19.243599999999997,11.316363636363636,7.905833333333333,14.140714285714287,29.82525,18.3345,41.43525,26.75583333333333,16.572125,1.39025,0.8356666666666667,0.884,1.8895,1.1303333333333332,0.051,1.1936666666666667,0.7146666666666667,1.4974,4.928,6.81575,7.924166666666667,5.7922,4.141666666666667,6.0528,4.10025,12.85425,15.7424,14.012545454545455,12.225166666666667,6.254857142857143,8.91825,9.80225,17.89,11.747,18.784625,66.0,125.33333333333333,98.5,84.5,83.0,67.0,61.0,139.33333333333334,55.6,46.833333333333336,113.75,46.833333333333336,57.0,43.5,83.4,50.75,93.25,36.2,82.54545454545455,49.0,42.57142857142857,36.75,48.25,46.25,41.166666666666664,47.125,"POLYGON ((4.130859375 34.95799531086791, 4.130859375 35.02999636902566, 4.04296875 35.02999636902566, 4.04296875 34.95799531086791, 4.130859375 34.95799531086791))"
122002121331,,,,,1.708,,,3.361,,,,,,,,,,,,,,11.426,,13.612,,,,,,,0.064,,,2.365,,,,,,,,,,,,,,0.463,,3.183,,,,,,,80.0,,,32.0,,,,,,,,,,,,,,57.0,,35.0,,,"POLYGON ((4.21875 34.95799531086791, 4.21875 35.02999636902566, 4.130859375 35.02999636902566, 4.130859375 34.95799531086791, 4.21875 34.95799531086791))"
122002121333,,,,,,,,8.193,,,8.455,8.489,6.357,7.84,7.535,,,,7.83,8.182,8.588,,6.627,,,,,,,,,,,2.46,,,3.47,4.223,2.67,0.093,3.24075,,,,2.906,4.321,2.692,,4.298,,,,,,,,,,,30.0,,,39.5,45.0,49.0,149.0,85.25,,,,37.0,44.0,40.0,,46.0,,,,"POLYGON ((4.21875 34.885930940753155, 4.21875 34.95799531086791, 4.130859375 34.95799531086791, 4.130859375 34.885930940753155, 4.21875 34.885930940753155))"
122002122000,7.4735,3.141,6.15,8.0045,5.478,2.282,2.984,2.0545,2.752,4.22,16.7145,22.272333333333332,63.003,16.115,,21.315,0.685,89.08066666666667,39.57066666666667,10.5315,79.38733333333333,39.79275,50.828,34.961,,16.027,3.219,0.046,1.779,1.693,0.8575,1.311,1.7374,1.2235,2.5785,2.04025,14.485,13.459333333333333,6.756,7.025399999999999,,13.8605,0.484,31.66466666666667,9.584,10.1585,20.13866666666667,24.29,38.974,21.808666666666667,,4.522,55.0,49.0,56.0,59.5,66.0,41.0,38.2,51.0,37.0,37.75,32.0,33.0,46.0,29.0,,69.5,45.0,32.333333333333336,52.333333333333336,50.0,31.333333333333332,45.5,40.0,29.666666666666668,,282.0,"POLYGON ((2.900390625 34.81380331711314, 2.900390625 34.885930940753155, 2.8125 34.885930940753155, 2.8125 34.81380331711314, 2.900390625 34.81380331711314))"
122002122001,,2.118,,,,,,,,,,,,,,,,,,11.312,,,,,,,,0.377,,,,,,,,,,,,,,,,,,1.58,,,,,,,,117.0,,,,,,,,,,,,,,,,,,32.0,,,,,,,"POLYGON ((2.98828125 34.81380331711314, 2.98828125 34.885930940753155, 2.900390625 34.885930940753155, 2.900390625 34.81380331711314, 2.98828125 34.81380331711314))"
122002122002,,,,,,,6.823,,,,,,,,,,3.283,,,,,,,,,,,,,,,,1.573,,,,,,,,,,2.01,,,,,,,,,,,,,,,,30.0,,,,,,,,,,58.0,,,,,,,,,,"POLYGON ((2.900390625 34.74161249883172, 2.900390625 34.81380331711314, 2.8125 34.81380331711314, 2.8125 34.74161249883172, 2.900390625 34.74161249883172))"
122002122010,,,,,,,47.62,,,,0.109,,,,,,,,,,,,,,,,,,,,,,6.655,,,,0.675,,,,,,,,,,,,,,,,,,,,,,39.0,,,,19.0,,,,,,,,,,,,,,,,"POLYGON ((3.076171875 34.81380331711314, 3.076171875 34.885930940753155, 2.98828125 34.885930940753155, 2.98828125 34.81380331711314, 3.076171875 34.81380331711314))"
122002122011,,25.177,8.987,2.18,3.759,4.235,,47.985,9.019333333333334,,,,,28.909,103.612,43.253,39.565,36.1445,50.0435,,,1.592,,49.235,,58.782,,12.634,1.95,0.583,1.32,1.069,,28.58,1.494,,,,,2.977,13.443,25.472,18.779,3.6205,10.205,,,1.191,,11.442,,16.903,,24.0,48.0,42.0,38.0,49.0,,31.0,34.333333333333336,,,,,31.0,52.0,25.0,25.0,35.5,32.5,,,24.0,,46.5,,105.0,"POLYGON ((3.1640625 34.81380331711314, 3.1640625 34.885930940753155, 3.076171875 34.885930940753155, 3.076171875 34.81380331711314, 3.1640625 34.81380331711314))"
122002122013,1.9435,3.557,3.53,9.4744,6.1025,6.175,1.721,5.306,38.2128,58.7774,26.727375,20.152,24.464,13.093,27.628666666666668,45.21425,19.85885714285714,71.862,33.473,41.74185714285714,20.696444444444445,28.75933333333333,35.94236363636364,25.426599999999997,23.686571428571426,26.85988888888889,1.3395,1.89725,2.078,7.7378,3.57775,3.04875,10.594,3.68125,16.84,17.7686,9.958625,16.105666666666664,9.32425,7.588571428571428,14.054666666666666,17.274375,18.13285714285714,16.238125,11.591,22.870571428571427,9.11288888888889,17.46033333333333,23.130545454545455,20.6816,14.138142857142856,10.874333333333334,44.5,53.25,72.0,54.6,43.25,51.5,32.0,76.5,29.0,24.0,39.75,40.333333333333336,40.25,60.57142857142857,38.0,35.125,35.714285714285715,56.5,45.44444444444444,51.0,40.0,56.666666666666664,38.0,56.4,66.0,57.333333333333336,"POLYGON ((3.1640625 34.74161249883172, 3.1640625 34.81380331711314, 3.076171875 34.81380331711314, 3.076171875 34.74161249883172, 3.1640625 34.74161249883172))"
122002122020,,12.91,,,,,,,,,,,,3.092,,,,,,,,,,,,,,2.0295,,,,,,,,,,,,1.4,,,,,,,,,,,,,,67.0,,,,,,,,,,,,32.0,,,,,,,,,,,,,"POLYGON ((2.900390625 34.66935854524544, 2.900390625 34.74161249883172, 2.8125 34.74161249883172, 2.8125 34.66935854524544, 2.900390625 34.66935854524544))"
122002122021,,,,,,,,,,,,,,17.3655,13.3,,4.188,,,,,,,,,,,,,,,,,,,,,,,13.7455,9.355,,2.094,,,,,,,,,,,,,,,,,,,,,,,39.5,20.0,,88.0,,,,,,,,,,"POLYGON ((2.98828125 34.66935854524544, 2.98828125 34.74161249883172, 2.900390625 34.74161249883172, 2.900390625 34.66935854524544, 2.98828125 34.66935854524544))"
122002122022,,,,,0.692,,,,1.034,9.807,55.59,,0.106,,,4.083,2.026,76.327,107.369,87.03,,32.8872,25.28366666666667,43.80766666666666,55.447,182.0135,,,,,0.002,,,,0.475,4.341,8.438,,0.705,,,0.14,0.135,55.532,40.477,8.327,,21.3978,17.042333333333332,7.562666666666667,24.244,41.0175,,,,,52.0,,,,62.0,38.0,36.0,,41.0,,,35.0,56.5,37.0,27.0,33.0,,31.2,37.0,38.0,36.0,32.0,"POLYGON ((2.900390625 34.59704151614416, 2.900390625 34.66935854524544, 2.8125 34.66935854524544, 2.8125 34.59704151614416, 2.900390625 34.59704151614416))"
122002122023,,,,,,,,8.446,,,,,,10.799,,,,,,,,,,,,,,,,,,,,3.506,,,,,,3.2985,,,,,,,,,,,,,,,,,,,,36.0,,,,,,33.5,,,,,,,,,,,,,"POLYGON ((2.98828125 34.59704151614416, 2.98828125 34.66935854524544, 2.900390625 34.66935854524544, 2.900390625 34.59704151614416, 2.98828125 34.59704151614416))"
122002122031,,,,,,,,,,19.395333333333333,,,,,,,,,,2.612,,,,,,,,,,,,,,,,10.383333333333335,,,,,,,,,,10.527,,,,,,,,,,,,,,,,24.0,,,,,,,,,,57.0,,,,,,,"POLYGON ((3.1640625 34.66935854524544, 3.1640625 34.74161249883172, 3.076171875 34.74161249883172, 3.076171875 34.66935854524544, 3.1640625 34.66935854524544))"
122002122033,,,,,,,,,,,,,,,,,,14.454,,9.802,,,,,,,,,,,,,,,,,,,,,,,,9.377,,4.388,,,,,,,,,,,,,,,,,,,,,,,,42.0,,46.0,,,,,,,"POLYGON ((3.1640625 34.59704151614416, 3.1640625 34.66935854524544, 3.076171875 34.66935854524544, 3.076171875 34.59704151614416, 3.1640625 34.59704151614416))"
